Code_Filiere,Nom_Filiere,Universite,Etablissement,SDO_2023,SDO_2024,SDO_2025,Code_RIASEC,Taux_Employabilite,Croissance_Domaine,Alignment_National,source
INF274,"Licence en Sciences et Technologies de l'Information et de la Communication",DGET,"Institut Supérieur des Études Technologiques de Gabès",97.8239,103.28,114.7914,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF275,"Licence en Génie Mécanique",DGET,"Institut Supérieur des Études Technologiques de Gabès",99,78.44,90.7,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF276,"Licence en Administration des Affaires",DGET,"Institut Supérieur des Études Technologiques de Gafsa",100.595,98.8933,91.7185,ECI,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF277,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Gafsa",84.7685,97.3649,103.835,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF278,"Licence en Génie Civil",DGET,"Institut Supérieur des Études Technologiques de Gafsa",108.0036,114.785,108.5927,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF279,"Licence en Génie Électrique",DGET,"Institut Supérieur des Études Technologiques de Gafsa",,103.745,90.6272,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF280,"Licence en Génie Mécanique",DGET,"Institut Supérieur des Études Technologiques de Gafsa",,80.0252,107.9737,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF281,"Licence en Comptabilité et Finance",DGET,"Institut Supérieur des Études Technologiques de Ksar Hellal",109.01,107.38,111.775,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF282,"Licence en Commerce et Distribution",DGET,"Institut Supérieur des Études Technologiques de Ksar Hellal",97.64,117.66,115.545,ECS,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF283,"Licence en Génie Mécanique",DGET,"Institut Supérieur des Études Technologiques de Ksar Hellal",98.465,111.41,113.585,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF284,"Licence en Ingénierie Textile",DGET,"Institut Supérieur des Études Technologiques de Ksar Hellal",111.7335,97.335,105.97,RIC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF285,"Licence en Administration des Affaires",DGET,"Institut Supérieur des Études Technologiques de Charguia",134.0122,161.0297,137.7037,ECI,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF286,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Charguia",168.6053,169.3329,156.36,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF287,"Licence en Administration des Affaires",DGET,"Institut Supérieur des Études Technologiques de Kairouan",84.9419,98.975,99.7045,ECI,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF288,"Licence en Comptabilité et Finance",DGET,"Institut Supérieur des Études Technologiques de Kairouan",86.3603,101.3572,90.8965,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF289,"Licence en Commerce et Distribution",DGET,"Institut Supérieur des Études Technologiques de Kairouan",,102.8732,112.6978,ECS,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF290,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Kairouan",111.435,113.4151,117.37,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF291,"Licence en Génie Électrique",DGET,"Institut Supérieur des Études Technologiques de Kairouan",94.581,107.7437,114.455,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF292,"Licence en Génie Mécanique",DGET,"Institut Supérieur des Études Technologiques de Kairouan",105.17,106.24,98.6396,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF293,"Licence en Administration des Affaires",DGET,"Institut Supérieur des Études Technologiques de Djerba",134.115,116.6782,112.564,ECI,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF294,"Licence en Commerce et Distribution",DGET,"Institut Supérieur des Études Technologiques de Djerba",111.3496,105.8391,115.4102,ECS,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF295,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Djerba",114.2,118.26,119.4604,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF296,"Licence en Génie Mécanique",DGET,"Institut Supérieur des Études Technologiques de Djerba",123.91,124.325,128.045,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF297,"Licence en Génie Électrique",DGET,"Institut Supérieur des Études Technologiques de Djerba",97.125,101.93,123.09,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF298,"Licence en Administration des Affaires",DGET,"Institut Supérieur des Études Technologiques de Mahdia",121.29,119.8026,117.505,ECI,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF299,"Licence en Comptabilité et Finance",DGET,"Institut Supérieur des Études Technologiques de Mahdia",123.37,115.5298,113.66,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF300,"Licence en Commerce et Distribution",DGET,"Institut Supérieur des Études Technologiques de Mahdia",109.78,105.71,108.155,ECS,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF301,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Mahdia",138.11,140.555,138.08,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF302,"Licence en Génie Mécanique",DGET,"Institut Supérieur des Études Technologiques de Mahdia",107.39,138.3,118.1762,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF303,"Licence en Génie Électrique",DGET,"Institut Supérieur des Études Technologiques de Mahdia",139.2124,111.135,119.94,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF304,"Licence en Comptabilité et Finance",DGET,"Institut Supérieur des Études Technologiques de Jendouba",118.565,102.1101,102.42,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF305,"Licence en Commerce et Distribution",DGET,"Institut Supérieur des Études Technologiques de Jendouba",106.79,98.7682,102.7093,ECS,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF306,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Jendouba",113.345,115.54,120.625,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF307,"Licence en Génie Mécanique",DGET,"Institut Supérieur des Études Technologiques de Jendouba",104.6942,101.66,112.35,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF308,"Licence en Génie Électrique",DGET,"Institut Supérieur des Études Technologiques de Jendouba",110.0371,106.09,115.1534,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF309,"Licence en Administration des Affaires",DGET,"Institut Supérieur des Études Technologiques de Zaghouan",,112.925,129.08,ECI,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF310,"Licence en Comptabilité et Finance",DGET,"Institut Supérieur des Études Technologiques de Zaghouan",110.63,111.49,122.93,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF311,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Zaghouan",133.425,133.385,134.78,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF312,"Licence en Administration des Affaires",DGET,"Institut Supérieur des Études Technologiques du Kef",97.645,107.9647,113.06,ECI,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF313,"Licence en Comptabilité et Finance",DGET,"Institut Supérieur des Études Technologiques du Kef",93.147,97.08,101.275,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF314,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques du Kef",114.705,119.52,122.96,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF315,"Licence en Génie Mécanique",DGET,"Institut Supérieur des Études Technologiques du Kef",98.32,104.81,96.705,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF316,"Licence en Génie Électrique",DGET,"Institut Supérieur des Études Technologiques du Kef",97.11,101.8675,110.825,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF317,"Licence en Administration des Affaires",DGET,"Institut Supérieur des Études Technologiques de Siliana",105.89,104.31,116.105,ECI,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF318,"Licence en Comptabilité et Finance",DGET,"Institut Supérieur des Études Technologiques de Siliana",98.6128,90.5099,107.6688,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF319,"Licence en Commerce et Distribution",DGET,"Institut Supérieur des Études Technologiques de Siliana",91.0386,96.2318,98.1066,ECS,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF320,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Siliana",109.37,115.04,118.69,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF321,"Licence en Génie Civil",DGET,"Institut Supérieur des Études Technologiques de Siliana",109.5333,108.3967,103.7837,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF322,"Licence en Génie Mécanique",DGET,"Institut Supérieur des Études Technologiques de Siliana",98.34,98.6582,98.14,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF323,"Licence en Génie Électrique",DGET,"Institut Supérieur des Études Technologiques de Siliana",84.0549,103.19,103.7134,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF324,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Sidi Bouzid",79.9332,100.1631,107.8151,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF325,"Licence en Génie Électrique",DGET,"Institut Supérieur des Études Technologiques de Sidi Bouzid",,107.67,110.215,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF326,"Licence en Administration des Affaires",DGET,"Institut Supérieur des Études Technologiques de Kébili",87.725,88.9284,85.8016,ECI,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF327,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Kébili",89.5766,73.3952,87.7783,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF328,"Licence en Génie Mécanique",DGET,"Institut Supérieur des Études Technologiques de Kébili",,112.96,110.085,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF329,"Licence en Génie Électrique",DGET,"Institut Supérieur des Études Technologiques de Kébili",,111.085,129.59,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF330,"Licence en Administration des Affaires",DGET,"Institut Supérieur des Études Technologiques de Kasserine",120.235,112.555,111.2889,ECI,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF331,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Kasserine",88.2215,95.44,102.53,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF332,"Licence en Génie Électrique",DGET,"Institut Supérieur des Études Technologiques de Kasserine",,108.465,99.6438,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF333,"Licence en Génie Mécanique",DGET,"Institut Supérieur des Études Technologiques de Kasserine",,113.215,113.895,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF334,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Béja",121.6,124.885,126.35,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF335,"Licence en Génie Mécanique",DGET,"Institut Supérieur des Études Technologiques de Béja",100.67,102.455,113.415,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF336,"Licence en Génie Électrique",DGET,"Institut Supérieur des Études Technologiques de Béja",114.34,114.39,110.0157,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF337,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Tozeur",82.4332,91.405,92.6048,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF338,"Licence en Génie Civil",DGET,"Institut Supérieur des Études Technologiques de Tozeur",103.0454,109.5533,115.4433,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF339,"Licence en Génie Mécanique",DGET,"Institut Supérieur des Études Technologiques de Tozeur",96.8885,118.52,87.1533,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF340,"Licence en Génie Électrique",DGET,"Institut Supérieur des Études Technologiques de Tozeur",87.2448,87.3017,95.1566,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF341,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Tataouine",,93.9701,116.21,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF342,"Licence en Administration des Affaires",DGET,"Institut Supérieur des Études Technologiques de Médenine",104.2306,105.1222,89.6898,ECI,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF343,"Licence en Comptabilité et Finance",DGET,"Institut Supérieur des Études Technologiques de Médenine",99,89.98,93.45,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF344,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Médenine",81.5768,100.1018,105.365,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF345,"Licence en Génie Civil",DGET,"Institut Supérieur des Études Technologiques de Médenine",123.04,92.6825,107.9451,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF346,"Licence en Génie Mécanique",DGET,"Institut Supérieur des Études Technologiques de Médenine",,96.5941,77.8131,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF347,"Licence en Administration des Affaires",DGET,"Institut Supérieur des Études Technologiques de Bizerte",113.1686,145.4933,128.675,ECI,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF348,"Licence en Comptabilité et Finance",DGET,"Institut Supérieur des Études Technologiques de Bizerte",124.455,118.0371,120.835,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF349,"Licence en Commerce et Distribution",DGET,"Institut Supérieur des Études Technologiques de Bizerte",116.91,123.815,127.89,ECS,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF350,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Bizerte",146.045,148.695,141.84,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF351,"Licence en Génie Mécanique",DGET,"Institut Supérieur des Études Technologiques de Bizerte",115.785,116.575,129.13,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF352,"Licence en Génie Électrique",DGET,"Institut Supérieur des Études Technologiques de Bizerte",123.63,124.1842,123.46,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF353,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Kélibia",139.9507,137.4415,137.5057,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF354,"Licence en Génie Mécanique",DGET,"Institut Supérieur des Études Technologiques de Kélibia",127.956,116.507,82.0667,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF355,"Licence en Mathématiques Appliquées","Université de Monastir","Faculté des Sciences de Monastir",97.8634,107.1695,112.645,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF356,"Licence en Mathématiques","Université de Monastir","Faculté des Sciences de Monastir",123.655,120.295,161.64,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF357,"Filière préparatoire scientifique","Université de Monastir","Faculté des Sciences de Monastir",135.17,137.93,150.725,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF358,"Licence en Sciences Informatiques","Université de Monastir","Faculté des Sciences de Monastir",150.73,154.855,148.99,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF359,"Licence en Électronique Électrotechnique et Automatique","Université de Monastir","Faculté des Sciences de Monastir",116.21,113.81,120.575,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF360,"Filière préparatoire scientifique","Université de Monastir","Institut Préparatoire aux Études d'Ingénieurs de Monastir",156.345,154.585,164.155,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF361,"Licence en Informatique de Gestion","Université de Monastir","Faculté des Sciences Économiques et de Gestion de Mahdia",124.58,123.955,125.315,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF362,"Licence en Sciences de Gestion","Université de Monastir","Faculté des Sciences Économiques et de Gestion de Mahdia",110.805,108.565,111.7508,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF363,"Licence en Anglais","Université de Monastir","Institut Supérieur des Langues de Moknine",128.2235,114.2332,102.3082,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF364,"Licence en Français","Université de Monastir","Institut Supérieur des Langues de Moknine",97.5319,110.1458,103.3451,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF365,"Licence en Traduction","Université de Monastir","Institut Supérieur des Langues de Moknine",116.235,115.9817,117.0667,ASE,Moyen,Croissance,Élevé,"Analyse sectorielle & OMQ"
INF366,"Filière préparatoire intégrée","Université de Monastir","Institut Supérieur d'Informatique et de Mathématiques de Monastir",184.4267,185.6517,180.5883,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF367,"Licence en Mathématiques Appliquées","Université de Monastir","Institut Supérieur d'Informatique et de Mathématiques de Monastir",105.8337,113.84,118.665,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF368,"Licence en Sciences Informatiques","Université de Monastir","Institut Supérieur d'Informatique et de Mathématiques de Monastir",172.468,171.0449,166.04,IRC,"Très Élevé",Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF369,"Licence en Technologies de l'Information et de la Communication","Université de Monastir","Institut Supérieur d'Informatique et de Mathématiques de Monastir",128.6833,127.4733,128.1117,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF370,"Licence en Électronique Électrotechnique et Automatique","Université de Monastir","Institut Supérieur d'Informatique et de Mathématiques de Monastir",122.5043,116.08,139.86,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF371,"Licence en Éducation et Enseignement","Université de Monastir","Institut Supérieur des Études Appliquées en Humanités de Mahdia",128.365,134.105,168.935,SIE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
INF372,"Licence en Design de Produit","Université de Monastir","Institut Supérieur de la Mode de Monastir",85.3318,82.6431,85.0915,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
INF373,"Licence en Sciences de Gestion","Université de Monastir","Institut Supérieur de la Mode de Monastir",110.4133,115.15,107.321,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF374,"Licence en Ingénierie Textile","Université de Monastir","Institut Supérieur de la Mode de Monastir",99.24,89.9532,105.6334,RIC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF375,"Licence en Sciences Informatiques","Université de Monastir","Institut Supérieur d'Informatique de Mahdia",160.8959,160.92,155.3266,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF376,"Licence en Ingénierie des Systèmes d'Informatique","Université de Monastir","Institut Supérieur d'Informatique de Mahdia",138.69,140.215,142.06,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF377,"Licence en Informatique de Gestion","Université de Monastir","Institut Supérieur d'Informatique de Mahdia",131.075,129.63,130.09,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF378,"Filière préparatoire scientifique: Maths - Physique","Université de Monastir","Institut Supérieur des Sciences Appliquées et de Technologie de Mahdia",119.65,119.6,115.825,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF379,"Licence en Technologies de l'Information et de la Communication","Université de Monastir","Institut Supérieur des Sciences Appliquées et de Technologie de Mahdia",120.3317,121.9767,122.4717,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF380,"Licence en Électronique Électrotechnique et Automatique","Université de Monastir","Institut Supérieur des Sciences Appliquées et de Technologie de Mahdia",111.88,129.535,116.275,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF381,"Licence en Design d'Espace","Université de Monastir","Institut Supérieur des Arts et Métiers de Mahdia",98.56,106.9633,98.265,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
INF382,"Licence en Design de Produit","Université de Monastir","Institut Supérieur des Arts et Métiers de Mahdia",91.915,91.8467,81.7867,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
INF383,"Licence en Design d'Image","Université de Monastir","Institut Supérieur des Arts et Métiers de Mahdia",85.8097,94.065,88.3165,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
INF384,"Licence en Français","Université de Kairouan","Faculté des Lettres et des Sciences Humaines de Kairouan",,,131.3051,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF385,"Licence en Traduction","Université de Kairouan","Faculté des Lettres et des Sciences Humaines de Kairouan",,102.5567,101.686,ASE,Moyen,Croissance,Élevé,"Analyse sectorielle & OMQ"
INF386,"Licence en Informatique de Gestion","Université de Kairouan","Institut Supérieur d'Informatique et de Gestion de Kairouan",101.29,105.015,105.595,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF387,"Licence en Sciences de Gestion","Université de Kairouan","Institut Supérieur d'Informatique et de Gestion de Kairouan",111.485,100.905,100.53,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF388,"Licence en Sciences Informatiques","Université de Kairouan","Institut Supérieur d'Informatique et de Gestion de Kairouan",114.18,118.415,122.07,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF389,"Licence en Ingénierie des Systèmes d'Informatique","Université de Kairouan","Institut Supérieur d'Informatique et de Gestion de Kairouan",102.4653,108.01,110.505,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF390,"Licence en Arts Plastiques","Université de Kairouan","Institut Supérieur des Arts et Métiers de Kairouan",,78.1975,73.7552,ARE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
INF391,"Licence en Design d'Espace","Université de Kairouan","Institut Supérieur des Arts et Métiers de Kairouan",84.565,75.955,80.1067,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
INF392,"Licence en Design de Produit","Université de Kairouan","Institut Supérieur des Arts et Métiers de Kairouan",,86.65,88.34,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
INF393,"Licence en Design d'Image","Université de Kairouan","Institut Supérieur des Arts et Métiers de Kairouan",106.43,80.9083,79.3466,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
INF394,"Licence en Droit","Université de Kairouan","Institut Supérieur des Études Juridiques et Politiques de Kairouan",102.465,97.5383,116.065,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF395,"Licence en Génie Mécanique","Université de Kairouan","Institut Supérieur des Sciences Appliquées et de Technologie de Kairouan",103.346,100.015,95.6635,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF396,"Licence en Électronique Électrotechnique et Automatique","Université de Kairouan","Institut Supérieur des Sciences Appliquées et de Technologie de Kairouan",123.355,100.38,101.475,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF397,"Licence en Ingénierie des Systèmes d'Informatique","Université de Kairouan","Institut Supérieur des Sciences Appliquées et de Technologie de Kairouan",77.8935,98.7,102.46,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF398,"Licence en Arts Plastiques","Université de Kairouan","Institut Supérieur des Arts et Métiers de Kasserine",4,85.118,80.0868,ARE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
INF399,"Licence en Mathématiques Appliquées","Université de Kairouan","Institut Supérieur de Mathématiques Appliquées et d'Informatique de Kairouan",96.8422,88.6618,92.6151,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF400,"Licence en Sciences Informatiques","Université de Kairouan","Institut Supérieur de Mathématiques Appliquées et d'Informatique de Kairouan",104.975,113.4582,111.56,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF401,"Licence en Ingénierie des Systèmes d'Informatique","Université de Kairouan","Institut Supérieur de Mathématiques Appliquées et d'Informatique de Kairouan",96.335,106.195,108.045,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF402,"Licence en Anglais","Université de Kairouan","Institut Supérieur des Études Appliquées en Humanités de Sbeitla",86.8234,119.98,102.025,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF403,"Licence en Éducation et Enseignement","Université de Kairouan","Institut Supérieur des Études Appliquées en Humanités de Sbeitla",111.275,122.055,137.54,SIE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
INF404,"Licence en Arts Plastiques","Université de Kairouan","Institut Supérieur des Arts et Métiers de Sidi Bouzid",87.1215,81.0267,72.8186,ARE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
INF405,"Licence en Sciences Informatiques","Université de Kairouan","Faculté des Sciences et Techniques de Sidi Bouzid",85.6534,96.935,96.53,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF406,"Licence en Technologies de l'Information et de la Communication","Université de Kairouan","Faculté des Sciences et Techniques de Sidi Bouzid",91.9978,80.1455,76.0356,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF407,"Licence en Sciences Informatiques","Université de Kairouan","Institut Supérieur des Sciences Appliquées et de Technologie de Kasserine",78.3518,93.625,97.24,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF408,"Licence en Ingénierie des Systèmes d'Informatique","Université de Kairouan","Institut Supérieur des Sciences Appliquées et de Technologie de Kasserine",87.5332,77.0532,89.2685,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF409,"Licence en Technologies de l'Information et de la Communication","Université de Kairouan","Institut Supérieur des Sciences Appliquées et de Technologie de Kasserine",,113.93,114.94,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF410,"Licence en Génie Mécanique","Université de Kairouan","Institut Supérieur des Sciences Appliquées et de Technologie de Kasserine",88.2424,83.3135,78.8778,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF411,"Licence en Électronique Électrotechnique et Automatique","Université de Kairouan","Institut Supérieur des Sciences Appliquées et de Technologie de Kasserine",,108.335,89.785,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF412,"Licence en Sciences Géomatiques et Applications","Université de Gafsa","Faculté des Sciences de Gafsa",97.15,81.125,81.3599,IRC,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
